46;CS0170;Conc;Coproduits du blé;Remoulage de blé tendre, amidon > 40 %;87.9000015258789;1.10000002384186;1.08000004291534;36;92;25;6.54949757784867;1.99356391667786;2.2683408526397;0.289000004529953;965;79;168;70;64;291;68;83;24;509;31;39;7.40000009536743;5.59999990463257;1.10000002384186;0.600000023841858;4,0;;4570;77;2960;75;76;87;89;95;62;70;1.9;0.1;9.5;;;16;97;114;0.0799999982118607;0.699999988079071;0.100000001490116;;;41.72;4.53920205782712;3.09491053869329;7.08390647529961;3.64511698786262;5.22695995531452;1.78817046787753;3.71389271202165;7.08390647529961;4.60797778198616;7.42778542404331;7.08390647529961;23.3149937742581;7.70288832067945;5.57083923200674;5.02063278283742;3.09491053869329;3.70860930184702;6.54949757784867;2.2683408526397;5.03425396695311;4.80221425035167;5.44744285629389;1.99356391667786;4.68999980393442;7.89979496731185;4.86764289962537;9.78534364945528;5.43553695113497;16.0136911903697;4.97979556282898;6.69156654411576;6.46285250644108;3.99596321199057;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
47;CS0180;Conc;Coproduits du maïs;Corn gluten feed;87.8000030517578;1.03999996185303;1.01999998092651;53;107;54;6.06367081724662;2.09371421268394;2.60923678691654;0.308999985456467;935;78;215;73;90;399;79;106;13;205;25;28;9.80000019073486;6.69999980926514;1.60000002384186;0.899999976158142;4.19999980926514;477;4470;76;2820;71;74;85;82;85;60;60;3.1;3.5;15.3;2.4;281;7;64;22;0.200000002980232;0.200000002980232;0.100000001490116;3000;;17.88;4.08042584225833;3.60733288472666;6.15020675599974;4.37610887021929;5.97279739039966;2.12891774492186;4.0212892930632;10.2306323162728;4.61265534898512;7.27380260063377;5.20402140490704;17.7409816776577;7.98344175494595;5.44056760168756;7.98344175494595;3.19337675837544;3.15005727548919;6.06367081724662;2.60923678691654;4.94472793038477;4.92178101556277;5.6614277403183;2.09371421268394;4.63433512814583;9.17441370759087;4.83101245738839;9.50271580904004;4.83455712073902;14.7671275266824;5.46664409474217;6.64325423438214;6.95503575098943;3.9835135587669;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
48;CS0190;Conc;Coproduits du maïs;Corn gluten meal;90.9000015258789;1.62000000476837;1.67999994754791;423;470;118;2.89969017710444;2.19821991475543;2.07452125039729;0.501999974250793;979;94;676;81;15;39;79;14;2;173;52;66;4.30000019073486;3,0;0.300000011920929;0.200000002980232;0.600000023841858;49;5500;97;4190;31;27;90;87;87;39;37;6.5;0.91;1.2;0.8;-357;13;37;11;2,00;0.200000002980232;;16000;;40.23;1.79948580297868;2.08679875801521;3.17556328352383;3.3872674447406;4.62724941367669;2.40435499984036;4.05262350360363;16.0290337168346;6.13942211740679;6.00332689422184;4.97504937492662;20.2631180948663;8.80084692970712;2.69166781066484;8.66475112967395;4.89944072531891;2.30462400685991;2.89969017710444;2.07452125039729;3.94575973760648;3.87666256597515;4.75102615739534;2.19821991475543;3.92215113491118;14.4263456823763;5.74579149014875;7.75966142993224;4.89147478225907;17.9496915639779;7.57360556533367;4.15716473038452;7.25844038091785;4.22763183035048;;;0.200000002980232;13,0;0.300000011920929;2.09999990463257;24.2000007629395;56.7999992370605;2.20000004768372;;;;;
49;CS0200;Conc;Coproduits du maïs;Son de maïs;91,0;1.10000002384186;1.08000004291534;52;103;-43;6.29032282616478;1.95147756027017;2.753805173577;0.354000002145767;955;78;113;65;82;377;79;102;17;392;38;45;3.29999995231628;2.40000009536743;2.90000009536743;1.60000002384186;2.20000004768372;139;4560;76;2960;46;43;85;68;60;53;55;1.2;0.13;7.5;2.1;65;8;77;16;0.300000011920929;0.200000002980232;;;;;4.66883839499813;3.90879465841738;8.57763305341551;4.34310529107231;5.75461471776621;1.84581980047958;3.4744842846317;12.3778496653653;3.58306181336081;6.9489685692634;4.99457098118546;16.9381110493728;6.40608040787936;5.86319224649532;7.49185673064744;2.8230183356493;3.45911936580733;6.29032282616478;2.753805173577;5.52381421502613;4.899829608501;5.58109660934114;1.95147756027017;4.34142700858317;10.0953840987546;4.40369039624387;9.38211168674682;4.74188012225117;14.4898976455691;4.83199500128163;6.84795884104632;6.85756770991962;3.9343996809761;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
50;CS0210;Conc;Coproduits du maïs;Drêches de maïs de distillerie avec solubles,  huile < 6 %, déshydratées;88.3000030517578;1.14999997615814;1.14999997615814;108;162;59;5.08334246678331;2.05601726855224;2.62235546489237;0.277999997138977;932;82;279;77;83;361;79;109;23;135;38;51;9.5;6.5;2.40000009536743;1.29999995231628;3.29999995231628;440;4590;81;3080;57;56;90;84;85;63;65;3.6;4.94;12.4;3.2;214;6;68;25;0.100000001490116;0.400000005960464;0.0299999993294477;1000;600.000023841858;64.07;3.43239845299014;3.18124738075132;4.93930528561701;4.22771054767419;5.73461698110711;2.17664289219907;4.18585186930358;12.180829099351;5.19045615825886;7.36709944965187;5.02302224316429;17.2038505441274;8.91586416226146;4.73001269215183;7.86940119493557;3.64169104645532;3.08316429729923;5.08334246678331;2.62235546489237;4.65165235804276;4.65786363313003;5.50178718373161;2.05601726855224;4.40824403656348;10.5802167229909;5.03133633003837;9.03375076293604;4.80264047127103;15.0244969037636;6.58326532643044;6.11971612358598;6.91436429215749;3.98017445693086;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
51;CS0220;Conc;Coproduits du maïs;Drêches de maïs de distillerie avec solubles, huile > 6 %, déshydratées;89.5999984741211;1.37000000476837;1.37999999523163;118;172;74;4.95591882094323;2.04586775931978;2.61079821931855;0.277999997138977;951;83;303;77;79;356;79;105;28;52;105;140;8.5;5.80000019073486;1.29999995231628;0.699999988079071;3.20000004768372;358;5170;84;3610;57;56;90;83;89;63;65;6.7;2.98;11,0;1.9;-60;5;65;21;0.100000001490116;0.200000002980232;0,00;1000;600.000023841858;64.07;3.35493714081032;3.12619128618949;4.68928711107499;4.19367133511753;5.71864272970572;2.17308416457187;4.19367133511753;12.7716354296761;5.26115138404556;7.31986298488853;4.99428146270893;17.0796793285225;8.99733137350294;4.61303861406189;7.85360282756179;3.65993149244427;3.06725790444392;4.95591882094323;2.61079821931855;4.56815068537812;4.61512028016265;5.48294216630026;2.04586775931978;4.37690098255636;10.9786979035998;5.06459668316629;8.95521573674109;4.78797513760727;15.0046182697284;6.70902792259959;6.01879222336411;6.90481358723451;3.97488668753593;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
52;CS0230;Conc;Coproduits du maïs;Farine fourragère de maïs;87.4000015258789;1.26999998092651;1.28999996185303;48;100;-49;6.27081330849678;2.06411566200101;2.52287505190799;0.312999993562698;975;84;104;67;51;223;79;61;11;558;73;77;5,0;3.70000004768372;0.800000011920929;0.5;2.09999990463257;145;4710;82;3350;46;43;85;68;60;57;60;1.1;0.07;6.3;0.7;73;3;42;14;0.200000002980232;0.100000001490116;0.100000001490116;;;;4.39914155445904;3.43347646621419;6.54506431386616;4.29184551881425;5.4721029341626;2.03862659585538;3.75536482896247;11.6952786294665;4.93562224431082;8.04721034777672;5.0429182799556;18.3476400022332;5.4721029341626;5.15021482722824;7.72532172921451;3.64806879331768;3.11850307625243;6.27081330849678;2.52287505190799;5.04147219891419;4.92490375478538;5.5107451940186;2.06411566200101;4.55120714346103;9.75944998766426;4.98221506262656;9.79123641441079;4.7704376990397;14.9879814020308;4.41389476394423;6.5338239872548;6.92832968327366;4.05601720956906;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
53;CS0240;Conc;Coproduits du maïs;Farine de maïs, cellulose brute < 2 %;87.5999984741211;1.27999997138977;1.32000005245209;39;93;-62;6.5349708883965;2.06075557883642;2.42549246673591;0.270999997854233;992;89;81;66;11;44;79;14;4;797;24;28;1.70000004768372;1.20000004768372;0.300000011920929;0.200000002980232;0.200000002980232;;4460;87;3330;46;43;90;68;60;62;65;1.1;0.12;1.3;;;1;5;1;;;0.100000001490116;;;;4.55136541808944;3.38101418656586;6.76202837313172;4.29128733219118;5.33159936574705;1.95058517918119;3.64109227246412;12.6137839106753;5.07152158988596;8.45253577645182;5.07152158988596;18.5955789562237;3.77113147043183;4.94148239191825;7.67230182879421;3.90117035836238;3.02648169131038;6.5349708883965;2.42549246673591;5.05046239226619;5.00420507983203;5.51446677194073;2.06075557883642;4.64538050686147;9.90433435935948;5.05977164011155;10.0567490385884;4.76900269940129;14.8717953229668;3.73184894475035;6.49789683705959;6.93932676507584;4.10824193404208;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
54;CS0250;Conc;Coproduits du maïs;Tourteau de germes de maïs, huile < 5 %;87.8000030517578;1.12000000476837;1.10000002384186;107;160;55;5.31716295405186;2.03308808484513;2.87357108130279;0.370000004768372;966;79;273;75;101;426;79;118;23;199;21;28;6.59999990463257;4.5;0.600000023841858;0.300000011920929;3.09999990463257;78;4630;79;3000;55;51;88;66;67;55;52;2.5;0.45;3.9;1.4;-78;14;150;19;0.300000011920929;0.600000023841858;;1000;;140.06;3.86819504043491;3.62941735233243;5.53963726314079;4.39350518002621;6.0171921839139;2.14899714347898;4.01146115232136;9.50334274121209;4.48901607309446;7.06781291852836;5.20534845425412;17.5740207201049;9.93314198773514;5.53963726314079;7.97516754125638;3.1041069850252;3.19001392496778;5.31716295405186;2.87357108130279;4.82855555068592;4.72535752916874;5.62357370854562;2.03308808484513;4.27966584959635;9.08498803154232;4.64161249352916;8.89445132869546;4.90545126727399;15.1862431029879;7.14646387689147;6.62746882062896;6.92734259346312;3.88393191446901;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
55;CS0260;Conc;Coproduits du maïs;Tourteau de germes de maïs, huile 5-20 %;96.8000030517578;1.25999999046326;1.25999999046326;66;120;92;5.76231853162797;2.08440734004743;2.69746897562624;0.370000004768372;978;80;265;75;95;407;79;113;27;224;77;96;5.40000009536743;3.70000004768372;0.300000011920929;0.200000002980232;3.20000004768372;;5020;80;3370;72;72;88;66;67;55;52;2.4;0.76;1.6;;;14;;13;;;;;;;3.8782523913881;3.63279338223807;5.59646522135037;4.36917017560021;6.03829171872597;2.16003932733787;4.02552765642535;9.52380936775089;4.51644567472541;7.11831126535094;5.20373118125105;17.5748646806016;9.81836036600129;5.49828171132554;7.95287227100177;3.09278360892559;3.1844107332874;5.76231853162797;2.69746897562624;4.81977607509141;4.848139987822;5.66137981397592;2.08440734004743;4.52081942338605;8.93957743046703;4.7433796744076;9.27450494993684;4.85050922527941;14.8383759840127;6.49161953128861;6.64046485452564;6.93164532468937;3.93818697450774;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
56;CS0270;Conc;Coproduits du maïs;Germes de maïs, huile > 30 %;95.3000030517578;2,00;2.05999994277954;35;85;3;6.40392937409913;2.0771110207783;2.43892866926706;0.370000004768372;988;79;135;68;95;408;79;113;22;120;387;484;4.40000009536743;3,0;1,0;0.600000023841858;0.300000011920929;24;6910;84;5180;71;72;88;73;67;55;52;2.4;0.12;1.2;0.5;-129;14;;13;;;;;;;4.14866047448079;3.45721692468987;7.26015521214282;4.32152115586233;5.61797750262103;1.98789969048344;3.80293869958533;10.890233642479;4.75367327144857;7.69230732772905;5.01296470565326;17.8046674918587;6.82800350868896;5.1858253870348;7.7787380805522;3.45721692468987;3.01760268842787;6.40392937409913;2.43892866926706;5.13364215709014;5.01503747061453;5.59663734939128;2.0771110207783;4.72315526017492;9.26754492517636;4.947810241534;9.87904065654976;4.73697802409984;14.571752496171;4.78868202179587;6.5931464817387;6.94801403896878;4.05957694084477;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
57;CS0280;Conc;Coproduits du maïs;Issues de maïs, protéines 8-18 %, huile < 5 %;88.9000015258789;1.05999994277954;1.04999995231628;39;92;14;6.40662811167392;2.10434538668286;2.48284715939915;0.370000004768372;950;80;156;71;80;368;79;100;16;367;19;24;5.80000019073486;4,0;1.5;0.800000011920929;;;4350;78;2850;72;72;88;66;67;55;52;;;;;;;;;;;;6000;;10.43;4.32766608255282;3.55486855465058;6.02782086503689;4.32766608255282;5.71870178017627;2.0865533621859;3.86398763951119;10.5873259848612;4.71406484650393;7.57341592084136;5.10046361045505;17.8516231893406;7.65069523143329;5.33230301622516;7.88253463720339;3.40030919646956;3.28849027028879;6.40662811167392;2.48284715939915;4.88408286190721;4.98610234844026;5.60226466009265;2.10434538668286;4.70679474803022;9.16005323308808;4.91121081343099;9.78426048041911;4.75921697298281;14.5770577500044;5.0968923849612;6.62403600087013;6.94066115355132;4.03559897206065;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
58;CS0290;Conc;Coproduits du maïs;Issues de maïs, protéines 8-18 %, huile 5-14 %;89.4000015258789;1.21000003814697;1.21000003814697;35;89;3;6.53065791538201;2.09407691600634;2.43354932219734;0.370000004768372;957;83;141;70;58;285;79;77;12;426;64;80;8.5;5.80000019073486;0.600000023841858;0.400000005960464;2.90000009536743;195;4630;81;3200;72;72;88;66;67;55;52;1.1;0.7;7.7;1.2;123;8;50;24;;0.100000001490116;;6000;;10.43;4.37710426223186;3.53535341169665;6.14478136945827;4.29292925745396;5.72390594419067;2.02020212156012;3.87205383218635;10.8585856508017;4.79797968749947;7.65993306097288;5.13468010798917;17.9292924741951;7.15488222954929;5.21885511276707;7.82828307052869;3.45117840691875;3.17848412088187;6.53065791538201;2.43354932219734;4.89592604120249;5.01557604659709;5.62173821315498;2.09407691600634;4.77854341558842;9.18734946356069;4.95920126905795;9.89664821739056;4.76378409496366;14.5130271665768;4.8375158323729;6.6003741592114;6.94042064825693;4.05557819723474;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
59;CS0300;Conc;Coproduits du maïs;Issues de maïs, protéines 8-18 %, huile 14-30 %;91,0;1.47000002861023;1.49000000953674;38;90;14;6.41763003077867;2.09059317467534;2.47838130728636;0.377999991178513;940;83;153;71;60;293;79;79;12;295;184;231;12.1000003814697;8.19999980926514;0.600000023841858;0.300000011920929;5.09999990463257;380;5360;83;3850;72;72;88;66;67;55;52;1.9;0.36;15.5;1.2;260;8;88;23;;0.300000011920929;;;;;4.33412130328334;3.54609924814091;6.0677696742934;4.33412130328334;5.75256115284298;2.04885726821867;3.86130814534952;10.6382977444227;4.72813233085455;7.56501202997384;5.12214335842576;17.8881012529462;7.56501202997384;5.27974761915097;7.88022055142425;3.38849498741571;3.20366132515034;6.41763003077867;2.47838130728636;4.89352775381206;4.99236856146949;5.61586999125172;2.09059317467534;4.71144444108803;9.17846675640124;4.91929092393396;9.79149160159557;4.76929456472195;14.590206139871;5.0633747169206;6.60635687235416;6.94367476137993;4.03692695406309;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
60;CS0310;Conc;Coproduits du maïs;Drêches d'amidonnerie de maïs;87.4000015258789;1.03999996185303;1.00999999046326;30;85;-13;6.70666484353859;2.13135825320136;2.35857212092215;0.324000000953674;979;76;123;65;117;518;79;139;13;334;21;27;2.09999990463257;1.39999997615814;0.699999988079071;0.400000005960464;;;4480;74;2810;71;74;85;82;85;53;55;;1.66;6.1;;;3;29;11;;;;;;;4.51127836059854;3.47744364292904;6.29699228218671;4.32330816748305;5.63909772667056;2.0676692112614;3.85338335692717;11.1842101327058;4.79323297803894;7.89473645881461;5.07518804363455;18.0451134423942;6.39097760282206;5.16917291611468;7.8007520344897;3.47744364292904;3.18471341863174;6.70666484353859;2.35857212092215;4.90251754723395;5.07258742139215;5.61970009724432;2.13135825320136;4.85850600121612;9.18624448394998;4.97931857027881;10.0574227549845;4.72902592107814;14.4160113097606;4.49774948089527;6.60883779926251;6.94310537408077;4.07424387320838;;;0.100000001490116;10.5;0.400000005960464;1.79999995231628;26.1000003814697;59.5;1.29999995231628;;;;;
61;CS0320;Conc;Autres coproduits de céréales;Radicelles d'orge de brasserie déshydratées;89.8000030517578;0.879999995231628;0.829999983310699;48;100;66;6.59929195675689;1.93795679274038;2.13126125772767;0.284000009298325;941;70;229;71;137;441;68;163;25;165;8;18;5.90000009536743;4.59999990463257;2.29999995231628;1.29999995231628;1.70000004768372;241;4390;68;2450;71;73;72;89;95;62;64;3.7;0.29;13.4;4.1;9;13;104;80;0.100000001490116;0.699999988079071;;;;;5.29290856607903;2.51798563090201;5.39568338977524;4.00822204470398;5.65262069405025;1.79856112992508;4.21377169209638;8.06783125622155;5.24152090919643;7.75950678513294;4.67625913383281;22.0452214909064;10.071942523608;4.47070899637139;5.39568338977524;3.39157236742325;3.18407949682882;6.59929195675689;2.13126125772767;4.74835538065411;4.79161539012105;5.53322811976457;1.93795679274038;4.73721600110621;8.24818590156351;5.0655122905985;9.64261672893582;4.57407191064271;16.2308538559071;6.23003869350718;6.17181201903469;6.43876220739414;3.99726333506765;;;1.29999995231628;22.5;;1.29999995231628;9.89999961853027;42.2000007629395;23.5;;;;;
62;CS0330;Conc;Autres coproduits de céréales;Coproduits de biscuiterie;91.1999969482422;1.47000002861023;1.51999998092651;25;86;-30;6.66368439439931;2.04417753922446;2.21479434059552;0.104999996721745;974;90;106;70;14;94;68;21;7;452;92;123;5.90000009536743;4.5;1,0;;1.60000002384186;377;4910;88;3770;74;76;90;89;95;80;85;;6.63;10.2;6.2;;7;50;45;;0.300000011920929;;;;;3.78006871726037;3.32187872695456;4.58190154167381;3.20733102455115;5.49828206849067;1.71821307812768;3.78006871726037;8.24742255653077;5.38373409298464;5.38373409298464;8.24742255653077;24.5131728109907;8.13287512722997;5.72737692709227;4.2382589806688;4.2382589806688;3.42920347593088;6.66368439439931;2.21479434059552;4.59511555721833;4.86924501571903;5.57605210711837;2.04417753922446;4.92978031706203;8.23522143312139;5.10880717195823;9.71925968771053;5.5197973910392;15.5203490662622;4.74985838835194;6.75152192199375;6.48664349897276;4.11790046113347;;;5.40000009536743;36.2999992370605;;8.30000019073486;31.2999992370605;6.90000009536743;0.400000005960464;;;;;
63;CS0340;Conc;Autres coproduits de céréales;Drêches d'orge de brasserie déshydratées;90.9000015258789;0.829999983310699;0.740000009536743;121;166;34;5.24993827470758;1.75284117417523;2.30247601024235;0.510999977588654;955;61;263;70;156;570;68;220;56;64;39;86;5.90000009536743;4.59999990463257;2.5;1.39999997615814;2.5;108;4850;61;2370;45;44;84;78;84;38;36;2.4;0.27;5,0;1.1;-41;19;89;47;0.100000001490116;0.400000005960464;;;;46.19;4.11710885849157;2.56175657943497;5.48947847798876;4.11710885849157;5.76395257639402;1.7840805489728;4.30009129991871;8.2799635454722;5.30649603656162;8.09698110404506;4.7575478397511;21.820677299017;9.9725522193346;4.52881956983491;5.62671552719139;3.47666965909976;3.14576866665142;5.24993827470758;2.30247601024235;4.82125733385555;4.51158299400877;5.47525101812614;1.75284117417523;4.36811666921179;8.42320593198034;5.07466753356049;9.13428350279949;4.63041898803939;17.700963318765;7.47103589606756;5.89659095880879;6.24804162785876;3.91982269149868;;;1.20000004768372;22.2000007629395;;1.5;12,0;55.4000015258789;5.59999990463257;;;;;
64;CS0350;Conc;Autres coproduits de céréales;Cosses de sarrasin;88,0;0.529999971389771;0.409999996423721;12;55;-39;;;;0.602999985218048;974;44;70;35;489;827;68;647;282;30;8;10;2.20000004768372;;2.20000004768372;1.20000004768372;;66;4630;42;1600;61;60;45;82;80;24;25;;0.23;3.1;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;CS0360;Conc;Autres coproduits de céréales;Issues de céréales, cellulose brute 5-14 %;88.8000030517578;0.800000011920929;0.730000019073486;27;75;-4;6.43773502647462;1.99918856141419;2.29227724243905;0.289000004529953;933;63;117;55;133;374;68;144;34;351;43;54;3.79999995231628;2.79999995231628;5.69999980926514;3.09999990463257;4,0;384;4500;60;2280;73;75;87;89;95;62;64;1.9;0.53;15.6;1.4;267;8;;;;;;;;;3.91752571440843;3.2989691132148;5.25773184752284;3.2989691132148;5.36082453245766;1.7525773644384;3.71134009874644;8.0412372902712;5.15463916258802;5.87628844871647;8.0412372902712;24.2268040641637;8.0412372902712;5.67010307884683;4.43298987645958;3.91752571440843;3.57852895566615;6.43773502647462;2.29227724243905;4.68766065969802;4.752580575086;5.49371449744388;1.99918856141419;4.74859695784691;8.18658654337524;5.03536223760327;9.53286389933408;5.67173291511381;15.9966224189141;4.96808549959914;6.71816124120646;6.40251647079218;4.07284482961927;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
66;CS0370;Conc;Autres coproduits de céréales;Issues de céréales, cellulose brute > 14 %;89.6999969482422;0.629999995231628;0.519999980926514;26;69;-0.5;6.34079374126075;1.98258327484188;2.30263288822085;0.289000004529953;921;52;111;51;182;554;68;310;55;245;49;61;3,0;2.20000004768372;8.60000038146973;4.69999980926514;1.10000002384186;196;4510;49;1850;73;75;87;89;95;62;64;1.9;0.36;8.9;1.7;79;;;;;;;;;;3.81263618241074;3.26797387063777;4.90196080595666;3.26797387063777;5.44662311772962;1.742919423645;3.70370382394224;8.16993467659444;5.22875840079262;5.66448783466662;8.16993467659444;24.4008711518843;8.06100231812593;5.66448783466662;4.3572984941837;4.13943351753147;3.4700316331315;6.34079374126075;2.30263288822085;4.62583645011308;4.71160332034924;5.50399052803712;1.98258327484188;4.70701913900363;8.2274081946723;5.05347766374217;9.42306369253527;5.76687540305064;16.1779245221248;5.032805923734;6.71237628720786;6.36598122649182;4.08793466546354;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
67;CS0380;Conc;Coproduits du riz;Son de riz, huile < 5 %, cellulose brute 5-11 %;89.6999969482422;0.740000009536743;0.670000016689301;64;108;1;6.25391789487315;2.21484071149812;2.42642883653116;0.270000010728836;872;65;164;65;102;264;57;128;45;320;23;32;16.7000007629395;10.6999998092651;0.899999976158142;0.5;4.19999980926514;226;4210;61;2110;52;49;80;75;73;64;66;1.6;0.55;9.1;1.2;126;14;80;221;;0.200000002980232;0.400000005960464;;;99.83;5.04087197664576;2.92915542995957;8.37874668583154;4.15531326763819;6.13079016285597;2.38419617444399;5.65395105789555;7.7656672797608;5.10899180237997;9.87738415126795;5.10899180237997;15.3269754071399;5.38147143013776;5.79019070936397;6.88010922039512;4.08719344190398;3.23005922215327;6.25391789487315;2.42642883653116;5.64338324724508;4.74656835644481;5.73658535210021;2.21484071149812;5.43897009996149;8.19922154048765;5.036611367306;10.1613183450373;4.85716863160808;14.0639319505687;4.54051122103733;6.84863195404984;6.73190118479938;4.09404828591643;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
68;CS0390;Conc;Coproduits du riz;Son de riz, huile < 5 %, cellulose brute 11-20 %;88.8000030517578;0.620000004768372;0.529999971389771;60;102;4;6.26347869393309;2.21441144013435;2.42121694139902;0.270000010728836;860;59;164;63;152;326;57;183;62;264;9;13;17.2000007629395;11,0;1.39999997615814;0.800000011920929;3.79999995231628;196;4110;54;1810;52;49;75;75;73;64;66;2,0;0.31;8,0;0.8;72;11;79;151;1,00;0.200000002980232;0.400000005960464;;;99.83;5.03744048096866;2.92716145267904;8.3730429835425;4.15248460236342;6.12661672222139;2.38257316975276;5.65010221811077;7.76038092180056;5.17358738940032;9.87066027469001;5.10551393518449;15.3165418055535;5.37780807664763;5.78624912654242;6.87542569239498;4.08441114814759;3.22793138543878;6.26347869393309;2.42121694139902;5.63470659038455;4.7505917142498;5.73506487175038;2.21441144013435;5.43780131095506;8.19642281341704;5.06828707796625;10.1646643875654;4.85322349790842;14.0525199308227;4.53253352216583;6.84601768818738;6.7324278650796;4.09431907441126;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
69;CS0400;Conc;Coproduits du riz;Son de riz, huile < 5 %, cellulose brute > 20 %;91.5999984741211;0.419999986886978;0.310000002384186;20;59;-41;6.45686994907649;2.31370260967579;1.89391543201595;0.270000010728836;816;45;65;31;328;544;57;377;122;155;26;37;4.30000019073486;2.70000004768372;1,0;0.600000023841858;2.20000004768372;181;4050;39;1290;52;49;65;75;73;64;66;1.6;0.38;7.5;1,0;81;7;40;170;1,00;0.200000002980232;0.400000005960464;;;99.83;3.61842111261288;1.9736842788921;6.90789438791862;3.61842111261288;6.57894733488312;2.63157897316683;5.59210539150498;8.71710553242879;5.59210539150498;9.70394747580693;4.93421050116234;19.2434206408245;5.59210539150498;4.44078952947327;5.75657891802273;5.09868402768009;5.14820583278405;6.45686994907649;1.89391543201595;4.96958306098107;4.89317435634029;5.82911833608679;2.31370260967579;5.45320875069377;8.41254151171196;5.18373094885057;10.4003713103869;4.65871981769937;14.6145257348145;4.21998770436462;6.34860420608157;6.64019689054234;4.19506943736143;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
70;CS0410;Conc;Coproduits du riz;Son de riz, huile > 5 %, cellulose brute 5-11 %;89.5;1.0900000333786;1.02999997138977;44;90;20;6.4986424203182;2.24457622711855;2.31651333044935;0.270000010728836;925;68;162;65;89;230;57;102;37;253;147;184;16.3999996185303;10.5;0.699999988079071;0.400000005960464;7.80000019073486;366;5230;68;3010;66;68;80;75;73;64;66;1.6;0.2;14.9;0.9;269;10;66;206;0.5;0.200000002980232;;;;56.62;4.97925296699225;2.904564175785;8.36791172167958;4.14937758241451;6.1549098167712;2.42047025640846;5.67081589739467;7.74550468860192;5.18672197801814;9.88935003665974;5.11756575093048;15.3526975825543;5.39419098904402;5.73997245424523;6.84647274717362;4.08022135532685;3.27759187233075;6.4986424203182;2.31651333044935;5.47312206596794;4.87011773210629;5.75207641494976;2.24457622711855;5.47453363068566;8.18798178149165;5.08539703413728;10.3008825511745;4.81353606897243;13.917003463598;4.40011240108493;6.81779665840289;6.76544267216874;4.11010952090102;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
